name,type,level,recipe
Diplôme de l'Épi fané 652,Parchemin de titre,1,[]
Bouataklône ETP-21,Bouataklône,1,[]
Bouataklône ETP-23,Bouataklône,1,[]
Bouataklône ETP-24,Bouataklône,1,[]
Bouataklône ETP-25,Bouataklône,1,[]
Bouataklône ETP-28,Bouataklône,1,[]
Cycle de Silvosse,Parchemin d'attitude,1,[]
Opulence de Sumens,Parchemin d'attitude,1,[]
Coquetel étubbiz,Boisson,1,[]
Coquetel écharjabl,Boisson,1,[]
Baiser d'Hécate,Parchemin d'attitude,1,[]
Maturation de Pouchecot,Parchemin d'attitude,1,[]
Parchemin du Kannibulle,Parchemin de sortilège,1,[]
10 Badges d'expédition,Objet utilisable,1,[]
Diplôme de Témoin d'un autre temps,Parchemin de titre,1,[]
Pomme,Friandise,1,[]
Parchemin de Kolizétons,Parchemin de caractéristique,1,[]
Pain au curry sans curry,Pain,1,[]
Parchemin d'Agilité,Parchemin de caractéristique,1,[]
Puissant Parchemin d'Agilité,Parchemin de caractéristique,1,[]
Grand Parchemin de Sagesse,Parchemin de caractéristique,1,[]
Grand Parchemin de Vitalité,Parchemin de caractéristique,1,[]
Parchemin de Chance,Parchemin de caractéristique,1,[]
Shigekax Citron,Friandise,1,[]
Shigekax Cerise,Friandise,1,[]
Potion de Mini Soin,Potion,1,['Ortie']
Diplôme de Collectionneur d'incarnations,Parchemin de titre,1,[]
Diplôme de Miss/Mister Monde des Douze 653,Parchemin de titre,1,[]
Perlequin Idolâtré Acidulé,Friandise,1,[]
Nectar des petits dieux,Potion,1,[]
Diplôme de Krosplayeur Intemporel,Parchemin de titre,1,[]
Distribution de jolis cadeaux de Nowel,Objet utilisable,1,[]
Diplôme d'Enguirlandeur,Parchemin de titre,1,[]
Potion turbulente,Potion,1,[]
Parchemin de Forgeur de Pelles,Parchemin d'expérience,1,[]
Parchemin de Sculptemage de Bâtons,Parchemin d'expérience,1,[]
Parchemin de Façonneur,Parchemin d'expérience,1,[]
Parchemin de Costumage,Parchemin d'expérience,1,[]
Parchemin de Chasseur,Parchemin d'expérience,1,[]
Relique de Rekto Topi,Relique d'Incarnation,1,[]
Shigekax Kill Coos,Friandise,1,[]
Potion de soin du débutant,Potion,1,[]
Pain du débutant,Pain,1,[]
Poisson Deukloche du débutant,Poisson comestible,1,[]
Mexicanos du débutant,Viande comestible,1,[]
Chapain,Pain,1,[]
Relique de Karotz,Relique d'Incarnation,1,[]
Relique de Piggy Paupe,Relique d'Incarnation,1,[]
Viande d'aventurier,Objet utilisable,1,[]
Bonbon à la Menthe du Petit Prospecteur,Friandise,1,[]
Bonbon à la Menthe de l'Apprenti,Friandise,1,[]
Relique d'Inferno,Relique d'Incarnation,1,[]
Relique de Styx,Relique d'Incarnation,1,[]
Relique de Mandrin,Relique d'Incarnation,1,[]
Relique de Will Killson,Relique d'Incarnation,1,[]
Relique de Logram,Relique d'Incarnation,1,[]
Se mettre en colère,Parchemin d'attitude,1,[]
S'allonger,Parchemin d'attitude,1,[]
Rire,Parchemin d'attitude,1,[]
Montrer sa peur,Parchemin d'attitude,1,[]
Fleurs,Parchemin d'attitude,1,[]
Lire un livre,Parchemin d'attitude,1,[]
Sautiller,Parchemin d'attitude,1,[]
Jouer du Tambour,Parchemin d'attitude,1,[]
Trace,Parchemin d'attitude,1,[]
Paquet Cadeau en Chocolat,Friandise,1,[]
Peluche en Chocolat,Friandise,1,[]
Relique de Turyé,Relique d'Incarnation,1,[]
Racines de Jean Gimbre,Friandise,1,[]
Étiquette à remplir,Objet utilisable,1,[]
Krokillage Jaune,Friandise,1,[]
Lire une carte,Parchemin d'attitude,1,[]
Pied de nez,Parchemin d'attitude,1,[]
Sukette à la Prune,Friandise,1,[]
Encourager,Parchemin d'attitude,1,[]
Barre Rabmarac au Citron,Friandise,1,[]
Bouboule de Neige en Sucre Glace,Friandise,1,[]
Écrire,Parchemin d'attitude,1,[]
Ballon Jaune Magique,Objet utilisable,1,[]
Ballon Bleu Magique,Objet utilisable,1,[]
Bourse de 5000 Kamas,Bourse,1,[]
Fée d'artifice invocatrice de cœurs,Fée d'artifice,1,[]
Relique de Feuille,Relique d'Incarnation,1,[]
Shigekax Indigo,Friandise,1,[]
Relique du Riktus fine-lame,Relique d'Incarnation,1,[]
Piou,Parchemin d'attitude,1,[]
Pochette-Surprise,Objet utilisable,1,[]
Pyrofuego,Fée d'artifice,1,[]
Potion de renommage d'alliance,Potion,1,[]
Fée d'artifice Invocatrice de Moucherons,Fée d'artifice,1,[]
Fée d'artifice de Kamas,Fée d'artifice,1,[]
Potion de Grobid,Potion de téléportation,1,[]
Ouvrir un portail de poche,Parchemin d'attitude,1,[]
Loupe,Parchemin d'attitude,1,[]
Voile Eidolonique de Tromblion,Objet utilisable,1,[]
Phalange de Sram,Friandise,1,[]
Explosif,Parchemin d'attitude,1,[]
Voile Eidolonique de Farfacette,Objet utilisable,1,[]
Voile Eidolonique de Vindeux,Objet utilisable,1,[]
Kamarena,Parchemin d'attitude,1,[]
Montre en retard,Objet utilisable,1,[]
Dynamo mineure,Ressources obsolètes,1,[]
Bouillon de Chair,Viande comestible,1,['Viande Intangible']
Sachet de Sel,Conteneur,1,[]
Tonneau de Sang de Scorbute,Conteneur,1,[]
Émoticônes Chacha,Parchemin d'émoticônes,1,[]
Émoticônes Chienchien,Parchemin d'émoticônes,1,[]
Émoticônes Bilby,Parchemin d'émoticônes,1,[]
Émoticônes Joris,Parchemin d'émoticônes,1,[]
Parchemin Blanc,Parchemin d'expérience,1,[]
Parchemin de Forgeron,Parchemin d'expérience,1,[]
Grand Parchemin d'Agilité,Parchemin de caractéristique,1,[]
Parchemin de Sagesse,Parchemin de caractéristique,1,[]
Petit Parchemin de Vitalité,Parchemin de caractéristique,1,[]
Puissant Parchemin de Vitalité,Parchemin de caractéristique,1,[]
Parchemin d'Intelligence,Parchemin de caractéristique,1,[]
Grand Parchemin d'Intelligence,Parchemin de caractéristique,1,[]
Parchemin de Boulanger,Parchemin d'expérience,1,[]
Rune de Transport,Potion de téléportation,1,[]
Bière de la Tabasse,Bière,1,[]
Bière du Ferayeur,Bière,1,[]
Bonbon de Consolation,Friandise,1,[]
Popoche de Havre-Sac Bateau des Forbans,Popoche de Havre-Sac,1,[]
Popoche de Havre-Sac Crypte,Popoche de Havre-Sac,1,[]
Popoche de Havre-Sac Fanfon,Popoche de Havre-Sac,1,[]
Popoche de Havre-Sac Fin Patraque,Popoche de Havre-Sac,1,[]
Popoche de Havre-Sac Kerubim,Popoche de Havre-Sac,1,[]
Popoche de Havre-Sac Moon,Popoche de Havre-Sac,1,[]
Popoche de Havre-Sac Nowel,Popoche de Havre-Sac,1,[]
Popoche de Havre-Sac Sidimote,Popoche de Havre-Sac,1,[]
Popoche de Havre-Sac Stade Brâkmarien,Popoche de Havre-Sac,1,[]
Popoche de Havre-Sac Wabbit,Popoche de Havre-Sac,1,[]
Ornement de Servitude,Parchemin d'ornement,1,[]
Sharivarise Coco,Friandise,1,[]
Voile tumultueux du nikiril,Objet utilisable,1,[]
Voile tumultueux du mulou garou,Objet utilisable,1,[]
Pandazahi,Bière,1,[]
Diplôme spirituel,Parchemin de titre,1,[]
Grobinouze,Bière,1,[]
Dernière pour la route,Bière,1,[]
Samouraï,Parchemin d'attitude,1,[]
Mots éclairés,Mots de haïku,1,[]
Diplôme de Poète,Parchemin de titre,1,[]
Pizwa,Objet utilisable,1,[]
Diplôme de Confinuum Exodus,Parchemin de titre,1,[]
Origami,Parchemin d'attitude,1,[]
Diplôme de l'Épi fané 651,Parchemin de titre,1,[]
Diplôme de Wakficionado,Parchemin de titre,1,[]
Diplôme de Gardien des Arts,Parchemin de titre,1,[]
Diplôme du Plein aux As,Parchemin de titre,1,[]
Bière de la Foire,Bière,1,[]
Coup fatal Goultard,Parchemin d'attitude,1,[]
Bière cacterre,Bière,1,[]
Diplôme d'Allié émérite,Parchemin de titre,1,[]
Diplôme de Vainqueur de la Dofus Cup,Parchemin de titre,1,[]
Gladiateur,Parchemin d'attitude,1,[]
. . . . .,Parchemin d'attitude,1,[]
Coup fatal Eniripsa,Parchemin d'attitude,1,[]
Coup fatal Crâ,Parchemin d'attitude,1,[]
Coup fatal Osamodas,Parchemin d'attitude,1,[]
Coup fatal Pandawa,Parchemin d'attitude,1,[]
Supporter GamersOrigin S2,Parchemin d'attitude,1,[]
Cône Wayal,Friandise,1,[]
Glace Bontarienne,Friandise,1,[]
Sucette Trool,Friandise,1,[]
Boules du Minotoboule,Friandise,1,[]
Panduff,Bière,1,[]
Bière du Ripate,Bière,1,[]
Abreuvoir en Châtaignier,Objet d'élevage,1,[]
Abreuvoir en Noyer,Objet d'élevage,1,[]
Abreuvoir en Merisier,Objet d'élevage,1,[]
Mangeoire en Châtaignier,Objet d'élevage,1,[]
Caresseur en Plume de Tofu,Objet d'élevage,1,[]
Baffeur Classique,Objet d'élevage,1,[]
Baffeur en Chêne,Objet d'élevage,1,[]
Dragofesse en Cuir de Boufton Noir,Objet d'élevage,1,[]
Abreuvoir en Bois Ancestral,Objet d'élevage,1,[]
Abreuvoir en Bois de Kokoko,Objet d'élevage,1,[]
Mangeoire en Bois Ancestral,Objet d'élevage,1,[]
Mangeoire en Bois de Kokoko,Objet d'élevage,1,[]
Dragofesse en Cuir de Dragon Cochon,Objet d'élevage,1,[]
Dragofesse en Cuir de Minotoror,Objet d'élevage,1,[]
Caresseur en Plume de Piou Rose,Objet d'élevage,1,[]
Caresseur en Plume de Kwak de Flamme,Objet d'élevage,1,[]
Caresseur en Plume Pointue de Kwak,Objet d'élevage,1,[]
Baffeur en Bois Ancestral,Objet d'élevage,1,[]
Baffeur en Bambou Magique,Objet d'élevage,1,[]
Baffeur en Bois de Bambouto,Objet d'élevage,1,[]
Foudroyeur en If,Objet d'élevage,1,[]
Foudroyeur en Érable,Objet d'élevage,1,[]
Foudroyeur en Bois Ancestral,Objet d'élevage,1,[]
Bonbon Energétique,Friandise,1,[]
Supporter GamersOrigin S3,Parchemin d'attitude,1,[]
Supporter OV S3,Parchemin d'attitude,1,[]
Krièk,Bière,1,[]
Déguisement de Dévhorreur,Potion,1,[]
Déguisement de Lanverne,Potion,1,[]
Déguisement de Tofu d'Halouine,Potion,1,[]
Sac du Kouin-Kouin noir,Objet utilisable,1,[]
Sac de Lolita,Objet utilisable,1,[]
Sac Divin,Objet utilisable,1,[]
Sac Colorivant,Objet utilisable,1,[]
Diplôme de la Classe Incarnée 649,Parchemin de titre,1,[]
Dragombre,Parchemin d'attitude,1,[]
Diplôme des douze travaux d'Hyrkul,Parchemin de titre,1,[]
Koukawa Prune,Friandise,1,[]
Koukawabi Prune Fraise,Friandise,1,[]
Koukawabi Pomme Citron,Friandise,1,[]
J'ai trop mangé,Parchemin d'attitude,1,[]
Insigne de garde de Pwâk,Objet utilisable,1,[]
Friandise Wadnozéam,Friandise,1,[]
Friandise Kwakao,Friandise,1,[]
Friandise Pralicienne,Friandise,1,[]
Perlequin Banane,Friandise,1,[]
Perlequin Caramel,Friandise,1,[]
Perlequin Poire,Friandise,1,[]
Potion d'attitude Bienfaisant,Potion d'attitude,1,[]
Potion d'attitude Transcendant,Potion d'attitude,1,[]
Potion d'attitude S'abriter sous un parasol,Potion d'attitude,1,[]
Potion d'attitude Ola,Potion d'attitude,1,[]
Potion d'attitude Trompette,Potion d'attitude,1,[]
Diplôme de Métalleux,Parchemin de titre,1,[]
Perlequin Pastèque,Friandise,1,[]
Perlequin Mangue,Friandise,1,[]
Sachet de Supers bonbons du Sage,Conteneur,1,[]
Sachet de Supers bonbons du Prospecteur,Conteneur,1,[]
Parchemin de Forgeur de Marteaux,Parchemin d'expérience,1,[]
Parchemin de Forgemage de marteau,Parchemin d'expérience,1,[]
Parchemin de Sculptemage de Baguettes,Parchemin d'expérience,1,[]
Parchemin de Poissonnier,Parchemin d'expérience,1,[]
Relique de Grüt,Relique d'Incarnation,1,[]
Monstre Pain,Pain,1,[]
Relique d'Hulkrap,Relique d'Incarnation,1,[]
Relique de Kloug,Relique d'Incarnation,1,[]
Relique du Manitou Zoth,Relique d'Incarnation,1,[]
Cervelle de larve,Viande comestible,1,[]
Fée d'artifice festive,Fée d'artifice,1,[]
Relique d'Hectaupe,Relique d'Incarnation,1,[]
Trésor maudit d'Az le Tech,Objet utilisable,1,[]
Bonbon à la Menthe du Petit Apprenti,Friandise,1,[]
Paire de skis glissants jetables,Objet utilisable,1,[]
Paire de skis sombres jetables,Objet utilisable,1,[]
Paire de skis souples jetables,Objet utilisable,1,[]
Relique de Traçon,Relique d'Incarnation,1,[]
Relique de Kalkanéus,Relique d'Incarnation,1,[]
Relique d'Hichète,Relique d'Incarnation,1,[]
Bûche de Nowel rassie,Friandise,1,[]
Bonbon de Nowel,Friandise,1,[]
Sylvestre,Parchemin d'attitude,1,[]
Criminel,Parchemin d'attitude,1,[]
Saluer,Parchemin d'attitude,1,[]
Pleurer,Parchemin d'attitude,1,[]
Jouer de la trompette,Parchemin d'attitude,1,[]
Jouer de la flûte,Parchemin d'attitude,1,[]
Faire un signe de la main,Parchemin d'attitude,1,[]
Faire un bisou,Parchemin d'attitude,1,[]
Trace de pneu,Parchemin d'attitude,1,[]
Coquetel enséfal,Boisson,1,[]
Coquetel lurique,Boisson,1,[]
Rations de Survie en Milieu Touristique,Friandise,1,[]
Yiti des Neiges en Sucre Glace,Friandise,1,[]
Fée Érie de Nowel,Fée d'artifice,1,"['Capsule Explosive', 'Flocon de Neige']"
Fée d'artifice verte de Pwâk,Fée d'artifice,1,[]
Fée d'artifice rouge de Pwâk,Fée d'artifice,1,[]
Krokillage Rouge,Friandise,1,[]
Potion de renommage de guilde,Potion,1,[]
Météore,Parchemin d'attitude,1,[]
Diplôme de Victorus aut Morti,Parchemin de titre,1,[]
Découpage,Parchemin d'attitude,1,[]
Tempotion d'expérience,Potion,1,[]
Mémoire d'un soldat de Bonta,Objet utilisable,1,[]
Bouataklône ETP-22,Bouataklône,1,[]
Bouataklône ETP-27,Bouataklône,1,[]
Bouataklône ETP-29,Bouataklône,1,[]
Boîte de Bouataklône,Coffre,1,[]
Lance glacée de Jiva,Parchemin d'attitude,1,[]
Shariva,Parchemin d'attitude,1,[]
Tire sur mon doigt,Parchemin d'attitude,1,[]
Danse de Barbi Cajob,Parchemin d'attitude,1,[]
Coquetel airéalitai,Boisson,1,[]
Parchemin du Mantiscroc,Parchemin de sortilège,1,[]
Manifestation de Raval,Parchemin d'attitude,1,[]
Parchemin du Vétéran,Parchemin d'ornement,1,[]
Émoticônes Mercenaire,Parchemin d'émoticônes,1,[]
Gel de Brumaire,Parchemin d'attitude,1,[]
Potion de changement des couleurs illimité Astrubienne,Potion,1,[]
Diplôme de l'Épi fané 653,Parchemin de titre,1,[]
Diplôme de Wa d'un jour 653,Parchemin de titre,1,[]
Perlequin Idolâtré à la Banane,Friandise,1,[]
Perlequin Idolâtré à la Pomme,Friandise,1,[]
Liquide de réchauffement de Silouate,Potion,1,[]
Diplôme de Fabophile 654,Parchemin de titre,1,[]
Mangeoire Classique,Objet d'élevage,1,[]
Mangeoire en Charme,Objet d'élevage,1,[]
Caresseur Classique,Objet d'élevage,1,[]
Abreuvoir en Bambou Magique,Objet d'élevage,1,[]
Mangeoire en Bois de Bambouto Sacré,Objet d'élevage,1,[]
Dragofesse en Cuir de Gargrouille,Objet d'élevage,1,[]
Dragofesse en Cuir de Cochon de Lait,Objet d'élevage,1,[]
Baffeur en Ébène,Objet d'élevage,1,[]
Parchemin de Paysan,Parchemin d'expérience,1,[]
Parchemin de Pêcheur,Parchemin d'expérience,1,[]
Parchemin de l'Apprivoisement de monture,Parchemin de sortilège,1,[]
Relique de Kocksis,Relique d'Incarnation,1,[]
Relique de Laikteur,Relique d'Incarnation,1,[]
Parchemin des Flaqueux,Objet utilisable,1,[]
Monstre Pain consommable,Pain,1,[]
Relique de Rapine,Relique d'Incarnation,1,[]
Relique d'Ougicle,Relique d'Incarnation,1,[]
Relique de Kubitus,Relique d'Incarnation,1,[]
Friswein,Boisson,1,[]
Frigrowka,Boisson,1,[]
Offrir un Gâteau,Parchemin d'attitude,1,[]
Huer,Parchemin d'attitude,1,[]
Cracheur de feu,Parchemin d'attitude,1,[]
Mains derrière le dos,Parchemin d'attitude,1,[]
Voile Eidolonique de Kamasterisk,Objet utilisable,1,[]
Transcendant,Parchemin d'attitude,1,[]
Colère de Bolgrot,Parchemin d'attitude,1,[]
Tonneau de Jus Goûtu,Conteneur,1,[]
Sachet de Feuilles de Salace,Conteneur,1,[]
Sachet de Graisse Gélatineuse,Conteneur,1,[]
Sachet d'Oignons,Conteneur,1,[]
Sachet de Poudre de Perlinpainpain,Conteneur,1,[]
Coupe Dofus,Parchemin d'attitude,1,[]
Breuvage d'Erazal,Potion,1,"['Trèfle à 5 feuilles', 'Mâchoire du Chafer Draugr', 'Bière Atolmond']"
Magmatique,Parchemin d'attitude,1,[]
Zombique,Parchemin d'attitude,1,[]
Diplôme de Miss/Mister Monde des Douze 648,Parchemin de titre,1,[]
Coup fatal Rushu,Parchemin d'attitude,1,[]
Coup fatal Ecaflip,Parchemin d'attitude,1,[]
Supporter Millenium S2,Parchemin d'attitude,1,[]
Parchemin de Sculpteur de bâtons,Parchemin d'expérience,1,[]
Petit Parchemin d'Agilité,Parchemin de caractéristique,1,[]
Petit Parchemin de Sagesse,Parchemin de caractéristique,1,[]
Petit Parchemin de Chance,Parchemin de caractéristique,1,[]
Shigekax Fraise,Friandise,1,[]
Bière du Pinchaut,Bière,1,[]
Petite Fée d'Artifice Rouge,Fée d'artifice,1,"['Sauge', ""Poudre d'Artifice""]"
Monstre Brioche de Nowel,Pain,1,[]
Perle d'Âme,Objet utilisable,1,[]
Bouf'gomme au Goût Sauvage,Friandise,1,[]
Bouf'gomme Fraîcheur Lavande,Friandise,1,[]
Longue-Vue,Parchemin d'attitude,1,[]
Fée d'artifice Invocatrice de Boufton Noir,Fée d'artifice,1,[]
Fée d'artifice Invocatrice de Boufton Blanc,Fée d'artifice,1,[]
Fée d'artifice Etoilée,Fée d'artifice,1,[]
Fée d'artifice Glandiose,Fée d'artifice,1,[]
Offrir un Gâteau,Parchemin d'attitude,1,[]
Huer,Parchemin d'attitude,1,[]
Cracheur de feu,Parchemin d'attitude,1,[]
Mains derrière le dos,Parchemin d'attitude,1,[]
Voile Eidolonique de Kamasterisk,Objet utilisable,1,[]
Popoche de Havre-Sac Anomalie Temporelle,Popoche de Havre-Sac,1,[]
Popoche de Havre-Sac Casino,Popoche de Havre-Sac,1,[]
Popoche de Havre-Sac Coqueline,Popoche de Havre-Sac,1,[]
Popoche de Havre-Sac Harebourg,Popoche de Havre-Sac,1,[]
Popoche de Havre-Sac Hiver,Popoche de Havre-Sac,1,[]
Popoche de Havre-Sac Taverne,Popoche de Havre-Sac,1,[]
Popoche de Havre-Sac Été,Popoche de Havre-Sac,1,[]
Diplôme de l'Épi fané 650,Parchemin de titre,1,[]
Balai magique,Parchemin d'attitude,1,[]
Diplôme de maîtrise des parchemins,Parchemin de titre,1,[]
Ballon rouge de Shariva,Objet utilisable,1,[]
Sharivarise Pomme,Friandise,1,[]
Sharivarise Reinette,Friandise,1,[]
Sharivarise Griotte,Friandise,1,[]
Diplôme de Prophète Éphémère,Parchemin de titre,1,[]
Pandaporo,Bière,1,[]
Diplôme de Guerrier saisonnier 650,Parchemin de titre,1,[]
Limo d'Grobe,Boisson,1,[]
Bière Tsingtawo,Bière,1,[]
Diplôme de Forgeur de Minouki,Parchemin de titre,1,[]
Diplôme du Bordé de Nouilles,Parchemin de titre,1,[]
Lancer un dé,Parchemin d'attitude,1,[]
Roulette,Parchemin d'attitude,1,[]
Perlequin d'Ecaflip City,Friandise,1,[]
Coup fatal Minouki Boalatas,Parchemin d'attitude,1,[]
Charmeur de Cooleuvre,Parchemin d'attitude,1,[]
Diplôme du Fou de la gâchette,Parchemin de titre,1,[]
Bière du Pandamonium,Bière,1,[]
Diplôme de Voyageur Spectral,Parchemin de titre,1,[]
Snap,Parchemin d'attitude,1,[]
Blanchebière légendaire,Bière,1,[]
Boufballe dédicacée de Brâkmar,Objet utilisable,1,[]
Supporter Solary,Parchemin d'attitude,1,[]
Avalanche de quêtes,Parchemin d'attitude,1,[]
Popcorn de Bonta,Objet utilisable,1,[]
Mémoire d'un guerrier d'azur,Objet utilisable,1,[]
Diplôme du Compagnon Éphémère,Parchemin de titre,1,[]
Bouataklône ETP-26,Bouataklône,1,[]
Bouataklône ETP-31,Bouataklône,1,[]
Bouataklône ETP-32,Bouataklône,1,[]
Bouataklône ETP-33,Bouataklône,1,[]
Dragon Ocre,Parchemin d'attitude,1,[]
Mercenaire,Parchemin d'attitude,1,[]
Popoche de Havre-Sac Brâkmar,Popoche de Havre-Sac,1,[]
Popoche de Havre-Sac Bonta,Popoche de Havre-Sac,1,[]
Porte-Médaille du Mercenaire,Objet utilisable,1,[]
Quiétude de Maïmane,Parchemin d'attitude,1,[]
Maniement de la lance,Parchemin d'attitude,1,[]
Sucette Tofu,Friandise,1,[]
Hot Dog de Tofu,Viande comestible,1,[]
Burger de Trool,Viande comestible,1,[]
Lailait,Boisson,1,[]
Pandapils,Bière,1,[]
Panduvel,Bière,1,[]
Pandarium Tremens,Bière,1,[]
Chauffe,Bière,1,[]
Supporter Batailleurs Glorieux S3,Parchemin d'attitude,1,[]
Déguisement de Champêtrouille,Potion,1,[]
Déguisement de Chauffe-Soutrille,Potion,1,[]
Déguisement de Bouftou d'Halouine,Potion,1,[]
Sac Printanier,Objet utilisable,1,[]
Sac Balnéaire,Objet utilisable,1,[]
Sac de Magma,Objet utilisable,1,[]
Sac Zombique,Objet utilisable,1,[]
Potion d'Ombre Astrale,Potion,1,[]
Bourse de reflets oniriques,Objet utilisable,1,[]
Larme de crocodaille,Boisson,1,[]
Coffre de reflets oubliés,Objet utilisable,1,[]
Koukawa Pomme,Friandise,1,[]
Koukawabi Fraise Citron,Friandise,1,[]
Koukawabi Pomme Fraise,Friandise,1,[]
Diplôme de Wa d'un jour,Parchemin de titre,1,[]
Diplôme de l'Épi fané,Parchemin de titre,1,[]
J'ai faim,Parchemin d'attitude,1,[]
Saut de Wapin,Parchemin d'attitude,1,[]
Coeur brisé,Parchemin d'attitude,1,[]
Diplôme de Vainqueur de la Dofus Cup 649,Parchemin de titre,1,[]
Perlequin Chocolat,Friandise,1,[]
Perlequin Melon,Friandise,1,[]
Perlequin Pomme,Friandise,1,[]
Perlequin Vanille,Friandise,1,[]
Potion d'attitude Sanguinolent,Potion d'attitude,1,[]
Potion d'attitude Écrire,Potion d'attitude,1,[]
Potion d'attitude Chanceux,Potion d'attitude,1,[]
Potion d'attitude Explosif,Potion d'attitude,1,[]
Chanter,Parchemin d'attitude,1,[]
Diplôme de Guitariste survolté,Parchemin de titre,1,[]
Tempotion d'expérience,Potion,1,[]
Bière d'Ankama,Bière,1,[]
Gaufres,Friandise,1,[]
Boisson épicée,Boisson,1,"['Bière du désert', 'Bière cacterre']"
Boisson sombre,Boisson,1,"['Bière de Gisgoul', 'Bière de Sidimote']"
Diplôme de Vide-ordures,Parchemin de titre,1,[]
Sauvage,Parchemin d'attitude,1,[]
Transcendant,Parchemin d'attitude,1,[]
Colère de Bolgrot,Parchemin d'attitude,1,[]
Parchemin de Forgemage,Parchemin d'expérience,1,[]
Parchemin de Forgemage de Pelles,Parchemin d'expérience,1,[]
Parchemin de Tailleur,Parchemin d'expérience,1,[]
Parchemin de Paysan,Parchemin d'expérience,1,[]
Parchemin de Pêcheur,Parchemin d'expérience,1,[]
Parchemin de l'Apprivoisement de monture,Parchemin de sortilège,1,[]
Relique de Kocksis,Relique d'Incarnation,1,[]
Relique de Laikteur,Relique d'Incarnation,1,[]
Parchemin des Flaqueux,Objet utilisable,1,[]
Monstre Pain consommable,Pain,1,[]
Relique de Rapine,Relique d'Incarnation,1,[]
Relique d'Ougicle,Relique d'Incarnation,1,[]
Relique de Kubitus,Relique d'Incarnation,1,[]
Friswein,Boisson,1,[]
Frigrowka,Boisson,1,[]
Paire de skis rustiques jetables,Objet utilisable,1,[]
Relique d'Haku,Relique d'Incarnation,1,[]
Téméraire,Parchemin d'attitude,1,[]
Être Frigorifié,Parchemin d'attitude,1,[]
