name,type,level,recipe,caracteristic,effect
Épée Brûlâme,Épée,200,"['Ardonite', 'Galet brasillant', 'Oreille de Sphincter Cell', 'Bandelette du Comte Harebourg', 'Tourmaline', 'Brûlâme encapsulé', ""Restes d'Esprigné"", ""Plume d'Ilyzaelle""]","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/15 (+10)', 'Intelligence de base > 449 etChance de base > 449']","['25 à 30 (vol Feu)', '25 à 30 (vol Eau)', '301 à 350 Vitalité', '51 à 70 Intelligence', '51 à 70 Chance', '31 à 50 Sagesse', '11 à 15 Prospection', '11 à 15 Tacle', '9 à 12 Dommage{~ps}{~zs} Feu', '9 à 12 Dommage{~ps}{~zs} Eau', '7 à 10% Résistance Terre', '-10 Esquive PM', '11 à 15 Soin{~ps}{~zs}', '9 à 12 Dommage{~ps}{~zs} Critiques', '4 à 5% Critique', '1 Portée']"
Lance Horselé,Lance,200,"['Galet brasillant', 'Poudre glaciale', 'Pépite', 'Poil de Meno', 'Pointe de Lance de Tournoyé', 'Protection de Funespadon', 'Queue de Bethel Akarna', 'Coquille de Submergé']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/25 (+10)']","['20 à 25 (dommages Air)', '301 à 350 Vitalité', '61 à 80 Agilité', '-30 Résistance{~ps}{~zs} Poussée', '31 à 40 Sagesse', '5 à 7 Fuite', '9 à 12 Dommage{~ps}{~zs} Air', '5 à 7% Résistance Neutre', '7 à 10% Résistance Feu', '5 à 7 Retrait PA', '9 à 12 Dommage{~ps}{~zs} Critiques', '1 Invocation{~ps}{~zs}', '4 à 5% Critique']"
Lance-Éclair de Menalt,Lance,200,[],[],[]
Bêche de Corruption,Pelle,200,"[""Vertèbre d'Obsidiantre"", 'Pépite', 'Trame Dimensionnelle', 'Aile de Vortex', 'Germes corrompus', 'Corne de Corruption', 'Langue de Pistilangue', 'Pétale de Gangredogue']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/15 (+7)']","['351 à 400 Vitalité', '51 à 70 Force', '51 à 70 Chance', '31 à 40 Sagesse', '4 à 7 Fuite', '11 à 15 Dommage{~ps}{~zs} Terre', '11 à 15 Dommage{~ps}{~zs} Neutre', '11 à 15 Dommage{~ps}{~zs} Eau', '7 à 10% Résistance Feu', '7 à 10 Retrait PA', '-200 Initiative', '2 à 3% Critique', '1 Portée', '-1 PA', '28 à 32 (dommages Eau)', '28 à 32 (dommages Terre)']"
Faux Nème,Faux,200,"['Galet brasillant', 'Cervelle de Solar', 'Queue de Bethel Akarna', 'Pétale de Papier', 'Diacritique du Roi Imagami', 'Guillemets de Mabram', 'Cédille de Tsunam', 'Substrat Astral', 'Casque Onsonne', 'Cape Ostrophe', 'Faux Nème']","['PA :5 (1 utilisation par tour)', 'Portée :1 à 2', 'CC :1/0', 'Force > 300 etAgilité de base > 300']","['401 à 500 Vitalité', '61 à 80 Force', '61 à 80 Agilité', '-20 Résistance{~ps}{~zs} Poussée', '16 à 25 Résistance{~ps}{~zs} Critiques', '31 à 50 Sagesse', '11 à 15 Dommage{~ps}{~zs} Terre', '11 à 15 Dommage{~ps}{~zs} Air', '3 à 5% Résistance Feu', '3 à 5% Résistance Eau', '9 à 12 Retrait PM', '-12 Retrait PA', '-10 Esquive PM', '7 à 10 Esquive PA', '-3% Critique', '25 à 28 (dommages Terre)', '25 à 28 (dommages Air)', '-1 PM']"
Arc de Wulan,Arc,200,"['Galet brasillant', 'Aile de Vortex', 'Verrou de Servitude', 'Pétale de Papier', ""Apostrophe d'Imafugo"", 'Diacritique du Roi Imagami', 'Apostrophe de Fugokam', 'Substrat Astral', 'Amulette de Wulan', 'Diadème de Wulan', 'Arc de Wulan']","['PA :5 (1 utilisation par tour)', 'Portée :4 à 7', 'CC :1/15 (+10)', 'Force > 300 etChance de base > 300']","['17 à 22 (dommages Terre)', '17 à 22 (dommages Eau)', '-1 PM', '301 à 350 Vitalité', '61 à 80 Force', '61 à 80 Chance', '31 à 40 Sagesse', '-10 Fuite', '9 à 12 Dommage{~ps}{~zs} Terre', '9 à 12 Dommage{~ps}{~zs} Neutre', '9 à 12 Dommage{~ps}{~zs} Eau', '9 à 12% Résistance Terre', '4 à 6% Résistance Air', '5 à 8 Retrait PM', '-10 Retrait PA', '11 à 15 Dommage{~ps}{~zs} Critiques', '4 à 6% Critique']"
Yaularc,Arc,200,"['Galet brasillant', 'Corne de Volkorne', 'Spalière de Krâradia', 'Liane de Soldalia', 'Rouge à lèvres de Belladone', 'Fleur des protecteurs', 'Cire de Cire Momore', 'Cœur de Cire Momore']","['PA :5 (1 utilisation par tour)', 'Portée :4 à 7', 'CC :1/15 (+6)', 'Force > 300 etIntelligence de base > 300']","['25 à 30 (dommages Terre)', '25 à 30 (dommages Feu)', '251 à 300 Vitalité', '51 à 70 Force', '51 à 70 Intelligence', '-15 Résistance{~ps}{~zs} Poussée', '31 à 40 Sagesse', '16 à 20 Prospection', '-10 Tacle', '7 à 10 Fuite', '7 à 10 Dommage{~ps}{~zs} Neutre', '11 à 15 Dommage{~ps}{~zs} Terre', '11 à 15 Dommage{~ps}{~zs} Feu', '3 à 5% Résistance Neutre', '5 à 7% Résistance Feu', '9 à 12 Dommage{~ps}{~zs} Critiques', '3 à 5% Critique', '1 Portée', '5 à 7% Résistance Terre']"
Hache Euvale,Hache,200,"['Galet brasillant', 'Poudre glaciale', 'Cuir de Grodruche', 'Broderie de Nileza', 'Griffe de Kanimate', 'Aile de Nocturlabe', 'Bandelette du Comte Harebourg', 'Œil de verre']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/0', 'Force > 350 etChance de base > 350']","['24 à 32 (dommages Neutre)', '18 à 24 (dommages Eau)', '6 à 8 (vol Eau)', '351 à 400 Vitalité', '41 à 60 Force', '41 à 60 Chance', '21 à 30 Sagesse', '-1 Portée', '12 à 16 Dommage{~ps}{~zs} Neutre', '12 à 16 Dommage{~ps}{~zs} Terre', '12 à 16 Dommage{~ps}{~zs} Eau', '16 à 20 Résistance{~ps}{~zs} Neutre', '11 à 15 Résistance{~ps}{~zs} Air', '7 à 10% Résistance Feu', '16 à 20 Dommage{~ps}{~zs} Poussée']"
Arc Honte,Arc,200,"['Galet brasillant', 'Sphénoïde du Kimbo', 'Étoffe de Grodruche', 'Culotte de Missiz Frizz', 'Canine de Kanimate', 'Pic du Nocturlabe', 'Scapula du Comte Harebourg', 'Œil de verre']","['PA :4 (1 utilisation par tour)', 'Portée :3 à 8', 'CC :1/0', 'Intelligence de base > 559']","['24 à 32 (dommages Neutre)', '4 à 7 (vol Eau)', '4 à 7 (vol Air)', '201 à 250 Vitalité', '31 à 50 Intelligence', '31 à 50 Sagesse', '-6 à -9% Critique', '31 à 50 Puissance', '1 Portée', '201 à 300 Initiative', '8 à 12 Dommage{~ps}{~zs} Feu', '8 à 12 Dommage{~ps}{~zs} Eau', '8 à 12 Dommage{~ps}{~zs} Air', '6 à 8% Résistance Neutre', '6 à 8% Résistance Eau', '6 à 8% Résistance Air', '5 à 7 Retrait PM', '7 à 10 Fuite']"
Baguette de Malléfisk,Baguette,200,"['Ethmoïde du Minotot', 'Barbe de Merkator', 'Joyau de la couronne du roi Nidas', 'Sourcil de Barbétoal', 'Dent de Lévitrof', 'Kamatrix', 'Trame Dimensionnelle', 'Tourmaline']","['PA :4 (2 utilisations par tour)', 'Portée :3 à 6', 'CC :1/25 (+2)']","['11 à 15 (vol Feu)', '26 à 30 (soins Feu)', '26 à 30 (soins Feu)', '-1 Portée', '3 à 4% Critique', '16 à 20 Soin{~ps}{~zs}', '7 à 10% Résistance Air', '7 à 10 Esquive PM', '5 à 7% Résistance Eau', '11 à 15 Prospection', '31 à 40 Sagesse', '16 à 20 Résistance{~ps}{~zs} Poussée', '41 à 60 Puissance', '301 à 350 Vitalité', '401 à 600 Initiative']"
Marteau des égarés,Marteau,200,[],[],[]
Arc du Chalœil,Arc,200,"[""Œil d'Ougah"", ""Poil d'aisselle de Missiz Frizz"", 'Trame Dimensionnelle', 'Tourmaline', 'Biscuit de chance', 'Pique du Soldat', 'Gilet du Valet', 'Dé du Chalœil']","['PA :5 (1 utilisation par tour)', 'Portée :4 à 7', 'CC :1/5 (+5)']","['20 à 25 (dommages Terre)', '16 à 20 (vol Neutre)', '351 à 400 Vitalité', '61 à 80 Force', '31 à 40 Sagesse', '-30 Tacle', '11 à 15 Dommage{~ps}{~zs} Terre', '11 à 15 Dommage{~ps}{~zs} Neutre', '16 à 25 Dommage{~ps}{~zs} Poussée', '5 à 7% Résistance Air', '7 à 10% Résistance Feu', '7 à 10 Esquive PM', '4 à 6% Critique', '1 Portée']"
Faux Nétik,Faux,200,"['Galet brasillant', 'Scapula du Comte Harebourg', 'Noyau de Protozorreur', ""Poing-virgule d'Imushin"", ""Carapace circonflexe d'Imorok"", ""Pétale d'encre"", 'Diacritique de la Reine Amirukam', 'Substrat Astral']","['PA :5 (1 utilisation par tour)', 'Portée :1 à 2', 'CC :1/5 (+15)']","['35 à 42 (vol Air)', '401 à 450 Vitalité', '51 à 70 Agilité', '21 à 25 Résistance{~ps}{~zs} Poussée', '31 à 50 Sagesse', '7 à 10 Tacle', '16 à 20 Dommage{~ps}{~zs} Air', '5 à 7% Résistance Neutre', '5 à 7% Résistance Air', '7 à 10 Esquive PM', '4 à 6 Soin{~ps}{~zs}', '1 Invocation{~ps}{~zs}', '2 à 3% Critique', '-1 Portée']"
Maillet Pitaf,Marteau,200,"['Galet brasillant', 'Aile de Larve de Koutoulou', ""Plume d'Ilyzaelle"", 'Pétale de Papier', 'Diacritique du Roi Imagami', 'Poing-virgule de Shinlam', 'Carapace circonflexe de Rokoram', 'Substrat Astral']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/0']","['16 à 18 (dommages Feu)', '1 à 12 (vol Feu)', '201 à 300 Initiative', '401 à 450 Vitalité', '51 à 75 Intelligence', '21 à 25 Résistance{~ps}{~zs} Poussée', '31 à 40 Sagesse', '9 à 12 Tacle', '15 à 18 Dommage{~ps}{~zs} Feu', '5 à 7% Résistance Feu', '5 à 7% Résistance Air', '9 à 12 Esquive PM', '1 Invocation{~ps}{~zs}']"
Épouvante,Épée,200,"['Scapula du Comte Harebourg', 'Ambre gris', 'Poil de Meno', 'Tentacule de Grofond', 'Œil de Shokkoth', 'Pierre Angulaire', 'Aile de Larve de Koutoulou', 'Quisnoa']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/25 (+7)', 'Force > 400 etChance de base > 400']","['23 à 28 (dommages Terre)', '23 à 28 (dommages Eau)', '301 à 350 Vitalité', '41 à 60 Force', '41 à 60 Chance', '31 à 40 Sagesse', '11 à 15 Prospection', '7 à 10 Tacle', '9 à 12 Dommage{~ps}{~zs} Terre', '9 à 12 Dommage{~ps}{~zs} Neutre', '9 à 12 Dommage{~ps}{~zs} Eau', '7 à 10% Résistance Feu', '9 à 12 Esquive PM', '4 à 6% Critique']"
Pyraguette,Baguette,200,"['Galet brasillant', 'Ethmoïde du Minotot', 'Tourmaline', 'Aile de Larve de Koutoulou', 'Fragment de Chakanoubis', 'Grenat de Momistik', 'Cheveux de Tal Kasha', 'Scarabée Chrysonéfritin']","['PA :4 (1 utilisation par tour)', 'Portée :3 à 6', 'CC :1/0']","['25 à 30 (dommages Feu)', '10 à 12 (dommages Eau)', '10 à 12 (dommages Eau)', '301 à 350 Vitalité', '51 à 70 Intelligence', '51 à 70 Chance', '11 à 15 Résistance{~ps}{~zs} Critiques', '31 à 40 Sagesse', '11 à 15 Prospection', '11 à 15 Fuite', '16 à 20 Dommage{~ps}{~zs} Feu', '16 à 20 Dommage{~ps}{~zs} Eau', '7 à 10% Résistance Air', '11 à 15 Soin{~ps}{~zs}', '-10% Critique', '1 Portée']"
Baguette de Torkélonia,Baguette,200,"[""Scorie d'Obsidiantre"", 'Galet brasillant', 'Queue de Bethel Akarna', 'Corne de Volkorne', 'Œil de Crocodaille albinos', 'Écaille de Torkélonia', 'Langue de Kashkaille', ""Pagne d'Alashasss"", 'Baguette de Torkélonia', 'Carapace de Torkélonia', 'Corne de Torkélonia']","['PA :6 (1 utilisation par tour)', 'Portée :3 à 6', 'CC :1/10 (+10)', 'Agilité de base > 400 etForce > 400']","['301 à 350 Vitalité', '41 à 60 Force', '41 à 60 Agilité', '21 à 30 Puissance', '26 à 40 Sagesse', '16 à 20 Dommage{~ps}{~zs} Air', '16 à 20 Dommage{~ps}{~zs} Terre', '16 à 20 Dommage{~ps}{~zs} Critiques', '1 Invocation{~ps}{~zs}', '16 à 25 Prospection', '4 à 6% Critique', '11 à 15 Résistance{~ps}{~zs} Terre', '11 à 15 Résistance{~ps}{~zs} Eau', '24 à 35 (dommages Air)', '24 à 35 (dommages Terre)']"
Baguette du Pandamonium,Baguette,200,"['Pépite', 'Écaille de Torkélonia', 'Verrou de Servitude', 'Substrat Astral', 'Diadème de Belilith', 'Groin de Porkzebuth', 'Sceptre brisé de Kabahal', 'Appendice Démoniaque', 'Amulette du Pandamonium', 'Alliance du Pandamonium', 'Baguette du Pandamonium']","['PA :5 (1 utilisation par tour)', 'Portée :2 à 5', 'CC :1/0']","['18 à 21 (vol Neutre)', '18 à 21 (vol Terre)', '301 à 350 Vitalité', '61 à 80 Force', '16 à 20 Résistance{~ps}{~zs} Poussée', '21 à 30 Sagesse', '7 à 10 Fuite', '11 à 15 Dommage{~ps}{~zs} Neutre', '11 à 15 Dommage{~ps}{~zs} Terre', '5 à 7% Résistance Air', '5 à 7% Résistance Terre', '9 à 12 Esquive PA', '11 à 15 Soin{~ps}{~zs}', '1 Portée']"
Pilier d'Ephedrya,Lance,200,"['Ardonite', ""Plume d'Ilyzaelle"", 'Épaulière de Dazak Martegel', 'Substrat Astral', 'Liane de Soldalia', 'Mousse de Caméliache', 'Rouge à lèvres de Belladone', 'Fleur des protecteurs', 'Mur de Ronces', ""Potence d'Ephedrya"", ""Pilier d'Ephedrya"", 'Cruauté de Belladone', 'Amertume de Belladone', 'Tendresse de Belladone']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/0']","['401 à 450 Vitalité', '71 à 90 Puissance', '21 à 25 Résistance{~ps}{~zs} Critiques', '41 à 50 Sagesse', '-10% Critique', '7 à 10 Dommage{~ps}{~zs} Terre', '7 à 10 Dommage{~ps}{~zs} Feu', '7 à 10 Dommage{~ps}{~zs} Eau', '7 à 10 Dommage{~ps}{~zs} Air', '5 à 7% Résistance Terre', '5 à 7% Résistance Feu', '-1 PM', '58 à 65 (dommages Neutre)']"
Faux Maudite du Saigneur Guerrier,Faux,200,[],"['PA :6 (1 utilisation par tour)', 'Portée :1 à 2', 'CC :1/1 (+5)']","['9 à 18 (dommages Air)', '9 à 18 (dommages Eau)', '9 à 18 (dommages Feu)', '9 à 18 (dommages Neutre)', '9 à 18 (dommages Terre)', '40 Chance', '40 Intelligence', '40 Force', '40 Agilité', '40 Sagesse', '40 Vitalité', '5% Résistance Air', '5% Résistance Eau', '5% Résistance Feu', '5% Résistance Neutre', '5% Résistance Terre']"
Épée Maudite du Saigneur Guerrier,Épée,200,"['Goultard', 'Razielle', 'Fausse Griffe de Ceangal', 'Griffe Rose', 'Épée du Chevalier de Glace', 'Griffe de Grizmine', 'Karnak', ""L'Epée Rilleuse""]","['PA :7 (1 utilisation par tour)', 'Portée :1', 'CC :1/5 (+10)']","['9 à 18 (dommages Air)', '9 à 18 (dommages Eau)', '9 à 18 (dommages Feu)', '9 à 18 (dommages Neutre)', '9 à 18 (dommages Terre)', '30 Chance', '30 Intelligence', '30 Force', '30 Agilité', '30 Sagesse', '165 Vitalité', '5% Résistance Air', '5% Résistance Eau', '5% Résistance Feu', '5% Résistance Neutre', '5% Résistance Terre']"
Marteau R'ture,Marteau,200,[],"['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/10 (+10)']","['52 à 60 (dommages Neutre)', '301 à 400 Vitalité', '61 à 80 Force', '16 à 25 Résistance{~ps}{~zs} Poussée', '31 à 40 Sagesse', '9 à 12 Fuite', '16 à 20 Dommage{~ps}{~zs} Terre', '16 à 20 Dommage{~ps}{~zs} Neutre', '7 à 10% Résistance Air', '7 à 10 Retrait PM', '3 à 4% Critique']"
Lav'Hache,Hache,200,"['Galet brasillant', 'Oreille de Sphincter Cell', 'Tourmaline', ""Plume d'Ilyzaelle"", 'Vertèbre de Trépavois', 'Œil de Halbardent', 'Cervelle de Solar', 'Sang de Calciné']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/0']","['12 à 16 (dommages Terre)', '12 à 16 (dommages Terre)', '301 à 350 Vitalité', '61 à 80 Force', '31 à 40 Sagesse', '11 à 15 Prospection', '9 à 12 Tacle', '11 à 15 Dommage{~ps}{~zs} Neutre', '11 à 15 Dommage{~ps}{~zs} Terre', '16 à 25 Dommage{~ps}{~zs} Poussée', '7 à 10% Résistance Eau', '5 à 7% Résistance Feu', '5 à 7 Retrait PA', '1 Invocation{~ps}{~zs}']"
Massier,Marteau,200,"['Galet brasillant', 'Sphénoïde du Kimbo', 'Pépite', 'Dentier de Dantinéa', 'Dent de Klémort', 'Grenade de Moribombe', 'Cervelle de Solar', 'Sang de Calciné']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/15 (+6)']","['12 à 16 (vol Feu)', '12 à 16 (vol Feu)', '301 à 350 Vitalité', '61 à 80 Intelligence', '31 à 40 Sagesse', '16 à 20 Dommage{~ps}{~zs} Feu', '5 à 7% Résistance Neutre', '5 à 7% Résistance Terre', '11 à 15 Esquive PA', '9 à 12 Soin{~ps}{~zs}', '4 à 6% Critique']"
Épée du Granduk,Épée,200,"['Galet brasillant', 'Oreille de Sphincter Cell', 'Broderie de Nileza', 'Oreille de Mécanofoux', 'Œil de Cycloïde', 'Queue de Sinistrofu', 'Bandelette du Comte Harebourg', 'Œil de verre', 'Masque du Granduk', 'Amulette du Granduk', 'Épée du Granduk']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/25 (+6)']","['30 à 37 (dommages Neutre)', '9 à 14 (dommages Air)', '301 à 350 Vitalité', '61 à 80 Agilité', '31 à 40 Sagesse', '4 à 6% Critique', '-1 Portée', '301 à 400 Initiative', '16 à 20 Prospection', '14 à 18 Dommage{~ps}{~zs} Air', '11 à 15 Résistance{~ps}{~zs} Feu', '7 à 10 Esquive PM', '7 à 10 Tacle', '16 à 20 Résistance{~ps}{~zs} Critiques']"
Marteau Phossile,Marteau,200,"['Oreille de Sphincter Cell', 'Moustache de Klime', 'Joyau de la couronne du roi Nidas', 'Corne de Kamasterisk', 'Morceau de clef de Paspartou', 'Kamatrix', 'Trame Dimensionnelle', 'Tourmaline']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/15 (+7)', 'Agilité de base > 299 etIntelligence de base > 299']","['31 à 35 (dommages Air)', '31 à 35 (dommages Feu)', '3 à 4% Critique', '1 Invocation{~ps}{~zs}', '301 à 350 Vitalité', '41 à 60 Agilité', '41 à 60 Intelligence', '11 à 15 Résistance{~ps}{~zs} Air', '31 à 40 Sagesse', '11 à 15 Prospection', '11 à 15 Dommage{~ps}{~zs} Feu', '11 à 15 Dommage{~ps}{~zs} Air', '7 à 10% Résistance Terre', '7 à 10 Esquive PA']"
Arc Nécrotique,Arc,200,"['Poudre glaciale', 'Moustache de Klime', 'Trame Dimensionnelle', 'Tourmaline', 'Tête de mort', 'Broderie de la Reine des Voleurs', 'Mèche de bombe de Terristocrate', 'Crâne magique de Magouille']","['PA :5 (1 utilisation par tour)', 'Portée :4 à 7', 'CC :1/15 (+4)', 'Intelligence de base > 299 etChance de base > 299']","['21 à 25 (dommages Feu)', '6 à 10 (vol Eau)', '6 à 10 (vol Eau)', '301 à 350 Vitalité', '41 à 60 Intelligence', '41 à 60 Chance', '31 à 40 Sagesse', '11 à 15 Dommage{~ps}{~zs} Feu', '11 à 15 Dommage{~ps}{~zs} Eau', '5 à 7% Résistance Terre', '5 à 7% Résistance Neutre', '7 à 10% Résistance Air', '4 à 5 Retrait PA', '1 Invocation{~ps}{~zs}', '2 à 3% Critique', '-1 Portée']"
Balance-Fléau de Misère,Baguette,200,"['Ardonite', 'Galet brasillant', 'Pépite', 'Essence de Dazak Martegel', 'Terre Stérile', 'Reflet onirique', 'Essence de Misère', 'Légende de Misère']","['PA :5 (1 utilisation par tour)', 'Portée :2 à 5', 'CC :1/10 (+2)', 'Agilité de base > 350 etChance de base > 350 etIntelligence de base > 350 etForce > 350']","['301 à 350 Vitalité', '81 à 100 Puissance', '-30 Tacle', '11 à 15 Esquive PM', '11 à 15 Esquive PA', '7 à 10 Dommage{~ps}{~zs} Critiques', '4 à 5% Critique', '-10% Dommages aux sorts', ""Quand le porteur subit du retrait PA, PM ou PO, les dommages qu'il subit sont réduits de 4% pour 2 tours. Les dommages subis par l'attaquant sont augmentés de 4% pour 2 tours. Cumulable 3 fois maximum."", '8 à 10 (vol Air)', '8 à 10 (vol Eau)', '8 à 10 (vol Feu)', '8 à 10 (vol Terre)']"
Kanji Jirark,Arc,200,"['Ardonite', 'Aile de Vortex', 'Verrou de Servitude', ""Poing-virgule d'Imushin"", ""Apostrophe d'Imafugo"", ""Pétale d'encre"", 'Diacritique de la Reine Amirukam', 'Substrat Astral']","['PA :5 (1 utilisation par tour)', 'Portée :4 à 7', 'CC :1/10 (+10)']","['44 à 50 (dommages Eau)', '301 à 500 Initiative', '351 à 400 Vitalité', '51 à 70 Chance', '31 à 40 Sagesse', '21 à 25 Prospection', '9 à 12 Tacle', '16 à 20 Dommage{~ps}{~zs} Eau', '5 à 7% Résistance Eau', '5 à 7% Résistance Air', '1 Invocation{~ps}{~zs}', '2 à 3% Critique']"
Baguette Imologie,Baguette,200,[],"['PA :4 (1 utilisation par tour)', 'Portée :3 à 6', 'CC :1/15 (+5)']","['21 à 26 (dommages Feu)', '5 à 8 (vol Feu)', '251 à 300 Vitalité', '61 à 80 Intelligence', '31 à 50 Sagesse', '5 à 7 Fuite', '11 à 15 Dommage{~ps}{~zs} Feu', '21 à 30 Dommage{~ps}{~zs} Poussée', '4 à 5% Résistance Terre', '4 à 5% Résistance Feu', '4 à 5% Résistance Eau', '9 à 12 Soin{~ps}{~zs}', '11 à 15 Dommage{~ps}{~zs} Critiques', '4 à 5% Critique']"
Arc Volkorne,Arc,200,"['Galet brasillant', 'Poudre glaciale', 'Cheveux de Tal Kasha', 'Chope de Bière', 'Épaulière de Dazak Martegel', 'Armure de Tanklume', 'Jambière de Kasrok', 'Corne de Volkorne']","['PA :5 (1 utilisation par tour)', 'Portée :5 à 10', 'CC :1/10 (+3)', 'Intelligence de base > 350 etForce > 350 etAgilité de base > 350 etChance de base > 350']","['11 à 15 (dommages Terre)', '11 à 15 (dommages Air)', '11 à 15 (dommages Eau)', '11 à 15 (dommages Feu)', '301 à 350 Vitalité', '51 à 70 Puissance', '31 à 40 Sagesse', '7 à 10 Fuite', '11 à 15 Dommage{~ps}{~zs} Feu', '11 à 15 Dommage{~ps}{~zs} Air', '11 à 15 Dommage{~ps}{~zs} Neutre', '11 à 15 Dommage{~ps}{~zs} Eau', '11 à 15 Dommage{~ps}{~zs} Terre', '4 à 5% Résistance Neutre', '4 à 5% Critique']"
Masse Ossiale,Marteau,199,"['Galet brasillant', ""Œil d'Ougah"", 'Cuir de Grodruche', 'Moustache de Klime', 'Queue de Brikoglours', 'Astragale de Mécanofoux', 'Incisive de Sylargh', 'Fermeture éclair']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/25 (+4)', 'Chance de base > 350 etIntelligence de base > 200']","['30 à 37 (dommages Neutre)', '7 à 12 (dommages Feu)', '7 à 12 (vol Eau)', '251 à 300 Vitalité', '31 à 40 Intelligence', '41 à 60 Chance', '31 à 40 Sagesse', '4 à 5 Soin{~ps}{~zs}', '1 Portée', '16 à 20 Prospection', '7 à 10 Dommage{~ps}{~zs} Feu', '11 à 15 Dommage{~ps}{~zs} Eau', '11 à 15 Résistance{~ps}{~zs} Feu', '7 à 10% Résistance Air', '6 à 8 Retrait PA', '-11 à -15 Fuite', '16 à 20 Dommage{~ps}{~zs} Poussée']"
Épée Gloursonne,Épée,199,"['Oreille de Blérice', 'Incisive de Glourmand', 'Queue de Glourséleste', 'Hamatum de Glourséleste', 'Queue de Meliglours', 'Galet brasillant', 'Poudre glaciale', 'Pixel de Fraktale', 'Alliance Gloursonne', 'Bague Gloursonne', 'Épée Gloursonne']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/1 (+5)']","['7 à 12 (dommages Neutre)', '7 à 12 (dommages Neutre)', '7 à 12 (dommages Neutre)', '251 à 300 Vitalité', '31 à 50 Sagesse', '6 à 8% Critique', '401 à 500 Initiative', '16 à 25 Prospection', '7 à 10 Résistance{~ps}{~zs} Neutre', '7 à 10 Résistance{~ps}{~zs} Terre', '7 à 10 Résistance{~ps}{~zs} Feu', '7 à 10 Résistance{~ps}{~zs} Eau', '7 à 10 Résistance{~ps}{~zs} Air', '11 à 15 Tacle', '7 à 10 Résistance{~ps}{~zs} Critiques']"
Pelle Vice,Pelle,199,"['Galet brasillant', 'Poudre glaciale', 'Cuir de Peunch', 'Dent de Cuirboule', 'Scalp de Klime', 'Malleus de Karkanik', ""Poil d'aisselle de Missiz Frizz"", 'Mycoses gelées']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/5 (+7)', 'Intelligence de base > 350 etChance de base > 250']","['22 à 28 (dommages Neutre)', '23 à 34 (dommages Feu)', '7 à 10 (vol Eau)', '251 à 300 Vitalité', '51 à 75 Intelligence', '31 à 50 Chance', '16 à 25 Sagesse', '-4 à -5% Critique', '7 à 10 Soin{~ps}{~zs}', '201 à 300 Initiative', '16 à 25 Prospection', '11 à 15 Dommage{~ps}{~zs} Feu', '16 à 20 Dommage{~ps}{~zs} Eau', '11 à 15 Résistance{~ps}{~zs} Air', '7 à 10 Retrait PA']"
