name,type,level,recipe,caracteristic,effect
Branche de l'Abrakleur clair,Baguette,132,"['Coeur de Minéroc', 'Écorce de Floribonde', 'Sépale de Nerbe', 'Calice de Fécorce', 'Bractée de Chiendent', 'Peau du Rasboul Majeur', 'Essence de Tynril', ""Masque de l'Abrakleur clair"", ""Branche de l'Abrakleur clair"", ""Bottines en bois d'abrakleur"", 'Ceinture Claire en Abrakleur']","['PA :4 (1 utilisation par tour)', 'Portée :2 à 5', 'CC :25% (+5)', 'Agilité de base > 200 etForce > 200']","['4 à 6 (vol Terre)', '7 à 16 (dommages Air)', '7 à 16 (dommages Neutre)', '26 à 40 Agilité', '26 à 40 Force', '101 à 150 Vitalité', '26 à 40 Sagesse', '11 à 15 Prospection', '6 à 8 % Résistance Neutre', '6 à 8 % Résistance Air']"
Marteau de la Gamine Zoth,Marteau,132,"['Cristal', 'Kristalite', 'Bâton Solide', 'Calice de Fécorce', 'Laine du Royalmouth', 'Jouet de Gamine Zoth', 'Essence de Tynril', 'Marteau de la Gamine Zoth', 'Chapeau de la Gamine Zoth']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :20% (+5)', 'Agilité de base > 250 etSagesse de base > 150']","['11 à 18 (dommages Air)', '11 à 18 (dommages Neutre)', '31 à 50 Agilité', '26 à 40 Sagesse', '91 à 120 Vitalité', '6 à 10 Dommages', '1 PO', '11 à 15 Prospection', '6 à 10 % Résistance Neutre']"
Pelle à Gâteau,Pelle,131,"['Kouartz', 'Tibia de Koalak Fossoyeur', 'Planche en Bois de Kaliptus', 'Plume de Corbac Apprivoisé', 'Etoffe de Rat Bougri', ""Crâne d'Aventurier"", 'Essence de Dragon Cochon']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :25% (+6)', 'Chance de base > 199 etForce > 199']","['6 à 14 (dommages Neutre)', '6 à 8 (dommages Eau)', '21 à 40 Chance', '101 à 150 Vitalité', '11 à 15 Prospection', '21 à 30 Puissance', '21 à 40 Force', '4 à 5 Dommages', '5 à 7 Résistance Air', '5 à 7 Résistance Eau', '4 à 6 % Résistance Feu', '4 à 6 % Résistance Neutre', '5 à 7 Résistance Terre']"
Arc Lavoine,Arc,130,"['Ambre Ancestral', 'Bois de Bambou Sacré', 'Topaze', 'Étoffe du Fauchalak', 'Sépale de Nerbe', 'Gland Givré', 'Essence de Crocabulia']","['PA :4 (1 utilisation par tour)', 'Portée :3 à 6', 'CC :25% (+10)', 'Agilité de base > 200 etChance de base > 70']","['11 à 20 (vol Eau)', '11 à 20 (vol Air)', '21 à 40 Agilité', '21 à 40 Chance', '4 à 6 Dommages', '81 à 120 Vitalité', '4 à 6 Fuite']"
Bâton du Shamansot,Bâton,130,"['Plume de Tofu Royal', 'Peau de Mansobèse', 'Huile de Mansot', 'Poil de barbe du Shamansot', 'Galet rutilant', 'Langue de Craquelope', 'Essence de Mansot Royal']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :30% (+10)', 'Intelligence de base > 300 etChance de base > 150']","['18 à 25 (dommages Feu)', '4 à 7 (vol Eau)', '101 à 150 Vitalité', '31 à 40 Intelligence', '31 à 40 Chance', '21 à 30 Sagesse', '4 à 5 Soins', '1 PO', '11 à 15 Prospection', '7 à 10 Dommages Feu', '5 à 7 Dommages Eau', '5 à 7 % Résistance Air', '5 à 7 % Résistance Terre', '-4 à 5 Tacle', '7 à 10 Résistance Critiques']"
Kelinobranche,Bâton,129,"['Diamant', 'Saphir', ""Bois d'Orme"", 'Ambre Ancestral', 'Bois Envoûté', 'Jouet de Gamine Zoth', 'Essence de Skeunk']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :25% (+3)', 'Force > 250 etVitalité de base > 200']","['16 à 30 (dommages Neutre)', '3 à 6 (vol Neutre)', '31 à 50 Force', '41 à 80 Vitalité', '21 à 40 Sagesse', '6 à 10 Dommages', '6 à 10 Prospection', '3 à 5 % Résistance Neutre']"
Arc Chtelion,Arc,129,"['Rubis', 'Ambre Ancestral', 'Laine du Boufcoul', 'Os de Pékeualak', 'Bave Empoisonnée', 'Essence de Skeunk']","['PA :4 (1 utilisation par tour)', 'Portée :2 à 6', 'CC :30% (+7)', 'Intelligence de base > 300 etVitalité de base > 300 etAgilité de base > 49']","['13 à 27 (dommages Neutre)', '5 à 7 (vol Feu)', '21 à 35 Intelligence', '51 à 100 Vitalité', '6 à 15 Prospection', '1 PO', '101 à 200 Initiative', '4 à 6 Dommages', '5 à 8 % Résistance Eau', '5 à 8 % Résistance Terre']"
Marteau Xiko,Marteau,129,"['Fragment de Pierre Polie', 'Coeur de Minéroc', 'Bracelet de Force de Trool', 'Laine du Minotoror', 'Topaze', 'Planche en Bois de Kaliptus', 'Essence de Rasboul']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :30% (+12)', 'Force > 250']","['21 à 32 (dommages Terre)', '21 à 40 Force', '101 à 150 Vitalité', '1 PM', '6 à 10 Dommages', '101 à 200 Initiative', '11 à 15 Prospection', '1 Invocations', '4 à 5% Coups Critiques']"
Le Fendoir Tichaud,Hache,128,"['Fragment de Pierre Polie', 'Rutile', 'Cubitus de Momie Koalak', 'Planche en Bois de Kaliptus', 'Poil de Skeunk', 'Bec de Vilain Petit Tofu', ""Essence d'Abraknyde Ancestral""]","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :30% (+10)', 'Intelligence de base > 230 etVitalité de base > 250']","['26 à 46 (dommages Neutre)', '31 à 50 Intelligence', '101 à 150 Vitalité', '6 à 10 Dommages', '4 à 6 Soins', '6 à 10 Prospection', '4 à 6 % Résistance Feu', '1 PM', '11 à 20 Sagesse']"
Dagues du Dragoeuf,Dague,128,"['Kristalite', 'Potion de métal précieux liquide', 'Noeul Mort', 'Corne de Dragoeuf Guerrier', 'Galet Lunaire', 'Jouet de Gamine Zoth', 'Essence de Crocabulia']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :25% (+10)', 'Force > 120 etIntelligence de base > 120 etAgilité de base > 100']","['5 à 10 (dommages Terre)', '5 à 10 (dommages Feu)', '1 PA', '26 à 40 Force', '26 à 40 Intelligence', '26 à 40 Agilité', '4 à 6 Soins', '4 à 6 Dommages', '101 à 150 Vitalité', '5 à 7 Résistance Eau']"
Baguette Gyver,Baguette,128,"['Diamant', 'Bois de Bambou', 'Planche en Bois de Kaliptus', 'Plume du Serpiplume', 'Peau du Rasboul Majeur', 'Plume de Dolbinos', 'Essence de Meulou']","['PA :5 (1 utilisation par tour)', 'Portée :2 à 5', 'CC :30% (+5)', 'Intelligence de base > 250']","['26 à 33 (dommages Neutre)', '31 à 50 Intelligence', '151 à 200 Vitalité', '21 à 40 Sagesse', '1 PO', '5 à 7 Soins', '6 à 8 % Résistance Terre', '4 à 6 (dommages Feu)']"
Pelle Dragoeuf,Pelle,127,"['Magnésite', 'Rutile', 'Os de Pékeualak', 'Cubitus de Rat Noir', 'Plumeau de Tofuzmo', 'Essence de Crocabulia', 'Œil de Craquelourd']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :15% (+7)', 'Chance de base > 200 etForce > 49']","['18 à 33 (dommages Neutre)', '4 à 6 (vol Eau)', '31 à 50 Chance', '101 à 150 Vitalité', '11 à 15 Prospection', '21 à 30 Sagesse', '5 à 8 Dommages Eau', '4 à 6 % Résistance Air', '7 à 10 Retrait PA', '7 à 10 Retrait PM']"
Epée du Dragoeuf,Épée,127,"['Kristalite', 'Corne de Dragoss Noir', 'Corne de Dragoss Saphir', 'Corne de Dragoss Blanc', 'Corne de Dragoss Doré', 'Galet rutilant', 'Essence de Crocabulia']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :30% (+10)', 'Force > 200 etAgilité de base > 200']","['16 à 25 (dommages Terre)', '16 à 25 (dommages Air)', '26 à 45 Force', '26 à 45 Agilité', '26 à 40 Sagesse', '71 à 100 Vitalité', '6 à 10 Prospection', '5 à 8 % Résistance Air', '5 à 8 % Résistance Feu']"
Baguette Ourderie,Baguette,127,"['Ambre Ancestral', 'Coeur de Minéroc', 'Bois de Bambou Sacré', 'Bois de Bambou Sombre', 'Plume de Buveur', 'Enfumoir Zoth', 'Essence du Gardien Crakillian']","['PA :4 (1 utilisation par tour)', 'Portée :3 à 6', 'CC :30% (+8)', 'Intelligence de base > 300 etVitalité de base > 300']","['6 à 14 (dommages Neutre)', '6 à 14 (dommages Feu)', '101 à 150 Vitalité', '31 à 50 Intelligence', '31 à 50 Agilité', '5 à 6 Soins', '1 PM', '5 à 6 % Résistance Feu', '5 à 6 % Résistance Terre']"
Sertisseur de Ramougre,Dague,127,"['Kristalite', 'Bracelet de Force de Trool', 'Topaze', 'Agathe', ""Queue d'Ecumouth"", 'Plume de Tofubine', 'Essence de Crocabulia']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :25% (+7)', 'Agilité de base > 200 etForce > 200']","['5 à 14 (dommages Neutre)', '5 à 6 (vol Air)', '31 à 50 Force', '31 à 50 Agilité', '101 à 150 Vitalité', '5 à 6% Coups Critiques', '7 à 10 Fuite', '5 à 8 Dommages', '5 à 7 Esquive PM', '3 à 4 % Résistance Eau']"
Epée du Dark Vlad,Épée,126,[],[],[]
Marteau Hubohu,Marteau,126,[],[],[]
Baguette Houalle,Baguette,126,[],[],[]
Hache du Dragoeuf,Hache,126,[],[],[]
Bâton Fracass,Bâton,126,[],[],[]
Masse du Corailleur Magistral,Marteau,125,[],[],[]
Arc Huledela,Arc,124,[],[],[]
Bâton du Dragoeuf,Bâton,124,[],[],[]
Couteau de Mer,Dague,124,[],[],[]
Marteau Ksain,Marteau,124,[],[],[]
Baguette du Dragoeuf,Baguette,124,[],[],[]
Mourtheau,Marteau,123,[],[],[]
Marteau du Dragoeuf,Marteau,123,[],[],[]
Arc du Dragoeuf,Arc,122,[],[],[]
Kask'Arc Go,Arc,122,[],[],[]
Pelle Hikule,Pelle,121,[],[],[]
Dagues R'Hoh,Dague,121,[],[],[]
Arc Rainier,Arc,121,[],[],[]
Pelle du Mineur Sombre,Pelle,120,[],[],[]
